CD_REGIAO;NM_REGIAO;CD_UF;NM_UF;CD_MUN;NM_MUN;CD_DIST;NM_DIST;CD_SUBDIST;NM_SUBDIST;CD_BAIRRO;NM_BAIRRO;CD_RGINT;NM_RGINT;CD_RGI;NM_RGI;CD_CONCURB;NM_CONCURB;AREA_KM2;Tot_Pessoa;Tot_Domici;Tot_Domi_1;Tot_Domi_2;Med_Pessoa;Perc_Domic;Tot Domici;RB_REND_ME;RB_REND_TO;Num_metro;Num_BRT;Num_Pontos;Num_Igreja
"3";Sudeste;"33";Rio de Janeiro;"3301009";Campos dos Goytacazes;"330100905";Campos dos Goytacazes;"33010090508";Terceiro Subdistrito;"3301009076";Parque Eldorado;"3304";Campos dos Goytacazes;"330010";Campos dos Goytacazes;"3301009";Campos dos Goytacazes/RJ;0.414982400000000;"2640";"1209";"1208";"1";"2.8";"0.0302";"927";1478.109999999999900;1422351.399999999906868;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301009";Campos dos Goytacazes;"330100905";Campos dos Goytacazes;"33010090508";Terceiro Subdistrito;"3301009077";Parque São Silvestre;"3304";Campos dos Goytacazes;"330010";Campos dos Goytacazes;"3301009";Campos dos Goytacazes/RJ;0.425023200000000;"2243";"1002";"1002";"0";"2.9";"0.0077";"776";1390.460000000000036;1048734.479999999981374;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301009";Campos dos Goytacazes;"330100905";Campos dos Goytacazes;"33010090508";Terceiro Subdistrito;"3301009078";Vila Industrial;"3304";Campos dos Goytacazes;"330010";Campos dos Goytacazes;"3301009";Campos dos Goytacazes/RJ;0.665844400000000;"5507";"2209";"2209";"0";"3";"0.0169";"1829";1283.769999999999982;839974.900000000023283;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702001";Parque Duque;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.758020000000000;"39850";"17561";"17556";"5";"2.7";"0.0246";"14948";2003.730000000000018;5265264.990000000223517;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702002";Vinte e Cinco de Agosto;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;1.925700800000000;"14321";"7337";"7334";"3";"2.5";"0.036";"5721";4578.100000000000364;47545259.750000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702003";Centro;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;2.168334800000000;"22547";"10840";"10834";"6";"2.5";"0.0234";"8853";2424.230000000000018;10331710.339999999850988;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702004";Bar dos Cavalheiros;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.064282500000000;"37735";"16870";"16867";"3";"2.6";"0.0104";"14507";2566.110000000000127;77808064.069999992847443;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702005";Periquito;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;1.342063500000000;"18036";"7653";"7652";"1";"2.7";"0.021";"6771";1929.869999999999891;3066079.549999999813735;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702006";Centenário;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;1.590142700000000;"17342";"7672";"7672";"0";"2.7";"0.0555";"6485";2099.880000000000109;5208218.070000000298023;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702007";Olavo Bilac;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.895292800000000;"34543";"14672";"14671";"1";"2.7";"0.0179";"12914";1774.400000000000091;2970138.100000000093132;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702008";Gramacho;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;12.257108499999999;"49207";"22329";"22325";"4";"2.7";"0.0406";"18512";1939.720000000000027;3999450.009999999776483;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702009";Doutor Laureano;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.092432600000000;"38863";"17516";"17513";"3";"2.7";"0.0266";"14501";2017.369999999999891;4688596.799999999813735;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702010";Vila São Luís;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;2.021174500000000;"24813";"11814";"11811";"3";"2.6";"0.0407";"9451";2381.079999999999927;6797947.580000001005828;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170205";Duque de Caxias;"33017020500";;"3301702011";Parque Sarapuí;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.483518700000000;"1305";"656";"654";"2";"2.5";"0.0133";"526";4746.449999999999818;14956614.669999999925494;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702012";Vila São José;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.430967300000000;"32167";"13551";"13551";"0";"2.8";"0.0125";"11612";1529.039999999999964;1138405.899999999906868;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702013";Parque Fluminense;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.351592400000000;"29978";"13053";"13053";"0";"2.7";"0.021";"11054";1921.509999999999991;2667683.870000000111759;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702014";São Bento;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;13.375836400000001;"27604";"11508";"11506";"2";"2.8";"0.0455";"9962";1714.980000000000018;4797582.839999999850988;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702015";Pilar;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.414768400000000;"30035";"13264";"13263";"1";"2.7";"0.0634";"11037";1831.740000000000009;3255017.600000000093132;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702016";Campos Elíseos;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;28.397697000000001;"16494";"6377";"6368";"9";"2.8";"0.048";"5938";1578.490000000000009;1275221.929999999934807;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702017";Cidade dos Meninos;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;18.503644099999999;"2440";"1028";"1027";"1";"2.9";"0.0427";"844";1645.430000000000064;1523475.360000000102445;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702018";Figueira;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;6.199515200000000;"16511";"7054";"7054";"0";"2.8";"0.0732";"5994";1727.380000000000109;2248372.859999999869615;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702019";Jardim Primavera;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;9.045170700000000;"40270";"18004";"18002";"2";"2.6";"0.0192";"15238";2338.519999999999982;184489198.099999994039536;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702020";Cangulo;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;6.106904600000000;"12042";"5136";"5136";"0";"2.8";"0.0507";"4301";1390.509999999999991;924861.020000000018626;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702021";Saracuruna;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;8.711241400000000;"44560";"19521";"19519";"2";"2.7";"0.0157";"16334";1832.490000000000009;4291824.870000000111759;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702022";Chácaras Rio-Petrópolis;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;9.995363500000000;"13583";"6084";"6083";"1";"2.8";"0.0782";"4911";1642.000000000000000;1264144.479999999981374;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702023";Chácaras Arcampo;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.215042300000000;"14352";"6600";"6599";"1";"2.6";"0.0259";"5412";2006.029999999999973;4855462.719999999739230;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702024";Parque Eldorado;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.438188000000000;"8981";"3795";"3795";"0";"2.8";"0.0829";"3209";1627.509999999999991;1614945.510000000009313;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170210";Campos Elyseos;"33017021000";;"3301702025";Santa Cruz da Serra;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.236932100000000;"25740";"11783";"11782";"1";"2.6";"0.0584";"9697";2000.279999999999973;4815905.919999999925494;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702026";Imbariê;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.514424200000000;"29773";"13086";"13084";"2";"2.7";"0.0625";"10947";1713.160000000000082;2807771.910000000149012;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702027";Parada Morabi;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;4.840565900000000;"2851";"1223";"1223";"0";"2.9";"0.0676";"991";1373.019999999999982;1214835.260000000009313;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702028";Jardim Anhangá;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;4.174467200000000;"12286";"5114";"5113";"1";"2.8";"0.0661";"4314";1675.380000000000109;2349483.540000000037253;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702029";Cidade Parque Paulista;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.391776000000000;"27210";"11507";"11504";"3";"2.7";"0.0478";"9877";1963.470000000000027;4083459.430000000167638;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702030";Barro Branco;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.233707800000000;"19506";"8494";"8494";"0";"2.8";"0.0529";"6899";1668.730000000000018;2001781.179999999934807;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702031";Santa Lúcia;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;2.404521700000000;"16449";"6674";"6673";"1";"2.9";"0.079";"5757";1543.160000000000082;1709616.469999999972060;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702032";Parada Angélica;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.598735300000000;"16259";"6130";"6129";"1";"3.1";"0.0752";"5319";1598.009999999999991;1778358.560000000055879;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702033";Taquara;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;6.530149000000000;"11658";"4892";"4890";"2";"2.7";"0.0477";"4259";2077.860000000000127;2620305.379999999888241;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702034";Santo Antônio;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;6.909792400000000;"9956";"4311";"4310";"1";"2.7";"0.0526";"3687";2151.619999999999891;2834369.169999999925494;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702035";Meio da Serra;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;3.932285000000000;"2414";"771";"770";"1";"3.5";"0.0117";"682";2041.680000000000064;1820472.260000000009313;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702036";Amapá;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;4.836828600000000;"8100";"3546";"3546";"0";"2.8";"0.051";"2862";1532.490000000000009;1269734.469999999739230;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702037";Capivari;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;4.738451700000000;"1678";"792";"792";"0";"2.8";"0.0962";"603";1583.190000000000055;2292704.740000000223517;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702038";Lamarão;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;5.174659900000000;"159";"90";"90";"0";"2.9";"0.0741";"54";1482.589999999999918;1305636.449999999953434;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702039";Mantiquira;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;20.616748500000000;"13877";"6331";"6324";"7";"2.9";"0.0533";"4856";2798.570000000000164;10473078.009999997913837;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170220";Xerém;"33017022000";;"3301702040";Xerém;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;15.698663099999999;"19861";"8626";"8621";"5";"2.7";"0.1163";"7406";2064.369999999999891;5903980.790000000037253;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301702";Duque de Caxias;"330170215";Imbariê;"33017021500";;"3301702500";Alto da Serra;"3301";Rio de Janeiro;"330001";Rio de Janeiro;"3304557";Rio de Janeiro/RJ;1.024079500000000;"68";"61";"61";"0";"2.5";"0.037";"27";2530.349999999999909;5779138.320000000298023;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876001";Iguaba Pequena;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;1.568068900000000;"2457";"2062";"2062";"0";"2.7";"0.0156";"897";2943.110000000000127;9275103.240000000223517;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876002";Andorinhas;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.442031700000000;"231";"432";"432";"0";"2.4";"0.0722";"97";6432.729999999999563;39338829.119999997317791;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876003";Canellas City;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.743063400000000;"1529";"1658";"1658";"0";"2.7";"0.0453";"574";3594.280000000000200;11117739.130000000819564;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876004";Laguna Azul;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.126699500000000;"230";"194";"194";"0";"2.7";"0.0357";"84";3648.059999999999945;12233797.619999999180436;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876005";Parque Tamariz;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.508526700000000;"1269";"1278";"1278";"0";"2.6";"0.0166";"482";3478.610000000000127;11248755.990000000223517;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876006";Centro;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.344473900000000;"789";"754";"754";"0";"2.5";"0.028";"321";4186.170000000000073;15563711.259999999776483;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876007";Sopotó;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.542152800000000;"1887";"1396";"1395";"1";"2.7";"0.0303";"693";4233.069999999999709;14123329.009999999776483;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876008";Pedreira;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.425992900000000;"807";"455";"455";"0";"2.9";"0.0072";"278";1777.940000000000055;1733278.110000000102445;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876009";Jardim Solares;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.981703500000000;"435";"380";"380";"0";"3.1";"0";"141";3697.940000000000055;11105250.259999999776483;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876010";Boa Vista;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.880106300000000;"1668";"859";"859";"0";"2.7";"0.0195";"614";2142.119999999999891;2357454.569999999832362;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876011";Estação;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.567815800000000;"2358";"1504";"1504";"0";"2.5";"0.0136";"954";2701.130000000000109;9584880.169999999925494;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876012";Nova Iguaba;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;1.325625800000000;"1136";"832";"832";"0";"3";"0.0186";"376";2354.440000000000055;7805766.530000000260770;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876013";São Miguel;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.752287600000000;"898";"571";"571";"0";"2.9";"0.0227";"309";2623.619999999999891;4825520.519999999552965;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876014";União;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;0.958064300000000;"777";"379";"379";"0";"2.9";"0.0226";"265";1519.740000000000009;1293690.979999999748543;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760506";Sub-região da Orla;"3301876015";Cidade Nova;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;1.790662600000000;"5865";"4479";"4479";"0";"2.7";"0.029";"2208";3118.150000000000091;10049191.960000000894070;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760507";Sub-região do Arrastão das Pedras;"3301876016";Vila Nova;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;6.587035400000000;"2095";"1198";"1198";"0";"2.7";"0.0196";"764";1699.589999999999918;3007830.859999999869615;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760507";Sub-região do Arrastão das Pedras;"3301876017";Igarapiapunha;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;3.960932000000000;"131";"210";"210";"0";"2.8";"0.0435";"46";2365.800000000000182;4551367.089999999850988;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760507";Sub-região do Arrastão das Pedras;"3301876018";Arrastão das Pedras;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;4.294282200000000;"371";"233";"233";"0";"2.7";"0.05";"140";1475.609999999999900;1517713.159999999916181;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760508";Sub-região de Sapeatiba;"3301876019";Ubás;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;1.240077400000000;"590";"706";"706";"0";"2.6";"0.0175";"229";4548.140000000000327;51808118.240000002086163;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760508";Sub-região de Sapeatiba;"3301876020";Capivara;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;3.762777600000000;"1343";"1029";"1028";"1";"2.9";"0.0236";"466";2824.070000000000164;7528195.910000000149012;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
"3";Sudeste;"33";Rio de Janeiro;"3301876";Iguaba Grande;"330187605";Iguaba Grande;"33018760508";Sub-região de Sapeatiba;"3301876021";Coqueiros;"3305";Macaé - Rio das Ostras - Cabo Frio;"330013";Cabo Frio;"3300209";Araruama/RJ;1.655370900000000;"633";"442";"442";"0";"2.9";"0.0225";"222";2333.650000000000091;6651916.500000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000
